mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.13279145956,0.00359201431274,0.554567273187,logistic,0.31622776601683794,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",83,0.559536573267,0.545234958278,0.577896829222,0.535599901454,0.00606599249246,0.000449036345481,0.015929215394
0.372255504131,0.00860649347305,0.563112970989,logistic,0.31622776601683794,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",54,0.561665661464,0.558912801545,0.589632118794,0.542251021042,0.0738210412594,0.00099940665275,0.0170078175083
1.05788224936,0.018247961998,0.547053825973,logistic,0.31622776601683794,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",109,0.542464551677,0.540002356545,0.568762920831,0.537007707739,0.199594628398,0.00170791555184,0.0126733944347
0.0573477745056,0.00202482938766,0.558731217973,logistic,0.10000000000000001,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.10000000000000001}",67,0.563928447076,0.550909319915,0.578472958643,0.541610622204,0.0122757838611,0.000418984358499,0.0138781365843
0.0892418026924,0.00297564268112,0.552897974201,logistic,0.10000000000000001,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.10000000000000001}",93,0.563585156263,0.537612614609,0.570417858329,0.5399679265,0.016184171797,0.000319946912419,0.0143333460497
0.128126978874,0.00693076848984,0.552158850527,logistic,0.10000000000000001,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.10000000000000001}",96,0.542793403629,0.546981682847,0.575912893516,0.542980172885,0.0302447438581,0.000206528803999,0.0138068005252
0.162816762924,0.0041007399559,0.550308749385,logistic,0.10000000000000001,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.10000000000000001}",101,0.566563539173,0.538647342995,0.568762920831,0.527232635398,0.0372290169238,0.000301243850109,0.0178386693431
0.371102511883,0.0088546872139,0.550739522589,logistic,0.10000000000000001,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.10000000000000001}",100,0.556936658649,0.562537513579,0.543885300513,0.539565477529,0.129737466243,0.000326561196499,0.00934577012636
1.53424048424,0.0181670188904,0.559795595004,logistic,0.10000000000000001,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.10000000000000001}",63,0.547264300312,0.572312282514,0.568837901818,0.550785081538,0.311059541574,0.00129615454139,0.010917971972
0.0580879449844,0.00197947025299,0.553898805203,logistic,0.031622776601683791,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.031622776601683791}",87,0.550762022375,0.558379485424,0.573090394936,0.533365774087,0.00725801970411,0.000324880571814,0.0143095366211
0.112982690334,0.00321954488754,0.561042836335,logistic,0.031622776601683791,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.031622776601683791}",60,0.549893138635,0.57290058777,0.578411749674,0.542980172885,0.0749163291947,0.000580756225322,0.0149371789767
0.160790741444,0.00679206848145,0.561109857516,logistic,0.031622776601683791,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.031622776601683791}",59,0.54821137922,0.569326155474,0.582364318844,0.54456165962,0.0629711350388,0.000371697967506,0.0154841552042
0.168785214424,0.00387793779373,0.545205260963,logistic,0.031622776601683791,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.031622776601683791}",112,0.551218938746,0.535962340338,0.567445397774,0.526190552702,0.0784841616378,0.000316938040364,0.0156284281819
0.471277236938,0.0083349943161,0.549397464503,logistic,0.031622776601683791,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.031622776601683791}",102,0.5429039023,0.556102214968,0.573782056285,0.524810290452,0.109907096033,0.000489947700146,0.0179242451363
1.24660092592,0.0194487571716,0.558469095371,logistic,0.031622776601683791,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.031622776601683791}",71,0.543235881139,0.56198785308,0.575996290736,0.552693271145,0.241676170878,0.00220337708575,0.0120938707186
0.0706114768982,0.00226330757141,0.556354870525,logistic,0.01,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.01}",76,0.546798095248,0.55134207656,0.578612209047,0.548700151033,0.0256098579715,0.000609116800049,0.0129425669285
