mean_fit_time,mean_score_time,mean_test_score,param_SVMP__C,param_SVMP__cache_size,param_SVMP__class_weight,param_SVMP__coef0,param_SVMP__degree,param_SVMP__gamma,param_SVMP__kernel,param_SVMP__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
1.03547281027,0.180643439293,0.189509305608,0.10000000000000001,8000,balanced,1,3,1.0000000000000001e-09,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 1.0000000000000001e-09, 'SVMP__class_weight': 'balanced'}",268,0.19587628866,0.168421052632,0.197872340426,0.19587628866,0.0709847906831,0.0105671555282,0.0122046544518
0.963326215744,0.170360505581,0.190818298884,0.10000000000000001,8000,balanced,1,3,1.2915496650148827e-08,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 1.2915496650148827e-08, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.00232553454557,0.000526704884362,0.00990225850757
0.990076065063,0.171064972878,0.190818298884,0.10000000000000001,8000,balanced,1,3,1.6681005372000591e-07,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 1.6681005372000591e-07, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.0156814077537,0.000509378169635,0.00990225850757
1.01742476225,0.197717964649,0.190818298884,0.10000000000000001,8000,balanced,1,3,2.1544346900318865e-06,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 2.1544346900318865e-06, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.04383303655,0.0273521782739,0.00990225850757
1.1305770278,0.181543469429,0.190818298884,0.10000000000000001,8000,balanced,1,3,2.782559402207126e-05,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 2.782559402207126e-05, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.14172787219,0.00686352599129,0.00990225850757
0.992649197578,0.183239340782,0.762922085315,0.10000000000000001,8000,balanced,1,3,0.00035938136638046257,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.00035938136638046257, 'SVMP__class_weight': 'balanced'}",174,0.788004913617,0.711470738909,0.795993581233,0.756153749764,0.00630179877492,0.00423297981379,0.0332331359494
0.338126301765,0.121983110905,0.967101297245,0.10000000000000001,8000,balanced,1,3,0.0046415888336127824,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.0046415888336127824, 'SVMP__class_weight': 'balanced'}",138,0.960515503676,0.969600895472,0.969711732721,0.968605173688,0.0273751403487,0.00198222442181,0.00383516469405
0.183475255966,0.0638809800148,0.987199685626,0.10000000000000001,8000,balanced,1,3,0.059948425031894209,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.059948425031894209, 'SVMP__class_weight': 'balanced'}",2,0.985498979908,0.987344865371,0.988507174934,0.987455228813,0.00249640326839,0.00212260967492,0.00108358425391
0.250656068325,0.0655972957611,0.985370894189,0.10000000000000001,8000,balanced,1,3,0.77426368268112777,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.77426368268112777, 'SVMP__class_weight': 'balanced'}",37,0.983426166246,0.985283009701,0.987443345147,0.985339226823,0.00675536640155,0.00348879845279,0.00142260635996
0.25051599741,0.0665435194969,0.985117696144,0.10000000000000001,8000,balanced,1,3,10.0,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 10.0, 'SVMP__class_weight': 'balanced'}",48,0.983426166246,0.983221154031,0.987443345147,0.986391858402,0.00744471082711,0.00352971618298,0.00183657514555
