mean_fit_time,mean_score_time,mean_test_score,param_ADA__base_estimator__class_weight,param_ADA__base_estimator__criterion,param_ADA__base_estimator__max_depth,param_ADA__learning_rate,param_ADA__n_estimators,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.0574941635132,0.00169986486435,0.621065700399,balanced,entropy,3,0.010999999999999999,10,"{'ADA__learning_rate': 0.010999999999999999, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",484,0.613343447893,0.644286319516,0.627202949048,0.59941943293,0.00196129023404,1.4620886935e-05,0.0166194461699
0.0843335986137,0.00233387947083,0.619990585996,balanced,entropy,3,0.010999999999999999,15,"{'ADA__learning_rate': 0.010999999999999999, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",513,0.613343447893,0.639987332646,0.627202949048,0.59941943293,0.00129291338103,9.04847980549e-05,0.0151572549813
0.166464090347,0.00432646274567,0.625034414533,balanced,entropy,3,0.010999999999999999,30,"{'ADA__learning_rate': 0.010999999999999999, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",388,0.629369433796,0.642779127805,0.621593912156,0.606358999784,0.00140729236759,0.000459528741864,0.0131723685708
0.276944518089,0.00704699754715,0.63211069639,balanced,entropy,3,0.010999999999999999,50,"{'ADA__learning_rate': 0.010999999999999999, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",172,0.631641025273,0.638387014918,0.624730871815,0.633676562627,0.000813207372759,0.000644737695293,0.00491126139618
0.571451723576,0.0128719806671,0.631681427125,balanced,entropy,3,0.010999999999999999,100,"{'ADA__learning_rate': 0.010999999999999999, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",186,0.634101609482,0.651097769667,0.612685711837,0.628807389147,0.0245859162465,0.000719750072739,0.0137086570095
0.840087532997,0.0218742489815,0.634057649438,balanced,entropy,3,0.010999999999999999,150,"{'ADA__learning_rate': 0.010999999999999999, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",130,0.623075630937,0.65833274235,0.612886171211,0.641932887426,0.0101652038824,0.00279824482651,0.0174643919289
0.0302542448044,0.00111782550812,0.620428859856,balanced,entropy,3,0.020999999999999998,5,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",505,0.613343447893,0.641739828534,0.627202949048,0.59941943293,0.00164287368416,1.69046170459e-05,0.0157431404247
0.0574645400047,0.00174427032471,0.623578587685,balanced,entropy,3,0.020999999999999998,10,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",429,0.630806215405,0.639905564587,0.622785956826,0.60077444648,0.00184570484065,7.54667304234e-05,0.0144837156803
0.0842782855034,0.00249290466309,0.625171170804,balanced,entropy,3,0.020999999999999998,15,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",386,0.626734387683,0.639987332646,0.620276389099,0.613661994892,0.00138157214486,0.000352801377755,0.00972498144946
0.172501266003,0.00479477643967,0.631029735758,balanced,entropy,3,0.020999999999999998,30,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",211,0.623462284316,0.639497832385,0.626224370657,0.634943588284,0.0015643265752,0.00118674515678,0.00647046803252
0.299101829529,0.00763922929764,0.635534227823,balanced,entropy,3,0.020999999999999998,50,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",92,0.635451137148,0.652534551276,0.617993294557,0.636134867842,0.00111540300576,0.000920964455359,0.012215213225
0.623537003994,0.0136580467224,0.631393417554,balanced,entropy,3,0.020999999999999998,100,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",201,0.620725591382,0.663389341914,0.604981797983,0.636462335826,0.0180818629431,0.00151929678078,0.0215674051195
0.904456794262,0.0213552117348,0.642876692679,balanced,entropy,3,0.020999999999999998,150,"{'ADA__learning_rate': 0.020999999999999998, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",6,0.630338033045,0.673767098343,0.626388869761,0.641004806434,0.00366838885622,0.00180112890215,0.0186218969782
0.0316812396049,0.00111103057861,0.620166690747,balanced,entropy,3,0.030999999999999996,5,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",508,0.612622125632,0.642604233729,0.626010904378,0.59941943293,0.0014445266749,1.16166379119e-05,0.0160059371557
0.0621582269669,0.0018954873085,0.622999527157,balanced,entropy,3,0.030999999999999996,10,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",440,0.626734387683,0.639987332646,0.621593912156,0.603648972684,0.00194215647585,0.000263627368372,0.0130258462782
0.091494679451,0.0023278594017,0.631551762586,balanced,entropy,3,0.030999999999999996,15,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",192,0.636672600395,0.634120947656,0.627579384207,0.627816568962,0.00355813749322,2.77869540707e-05,0.00395511545301
0.17972445488,0.00455379486084,0.637381085173,balanced,entropy,3,0.030999999999999996,30,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",51,0.636149122715,0.654008823378,0.624931331188,0.634415660927,0.00253305621595,0.000747538956556,0.0105085513307
0.305536091328,0.00713342428207,0.630576442091,balanced,entropy,3,0.030999999999999996,50,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",224,0.617916037381,0.653100140617,0.609398025093,0.641895396933,0.00197445523537,0.000905605651221,0.0176359209728
0.589753448963,0.0127568244934,0.635876828345,balanced,entropy,3,0.030999999999999996,100,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",79,0.617090033379,0.6639685054,0.621619925968,0.640841837554,0.0109224744717,0.000724898212181,0.0185110532148
0.892185211182,0.0187264680862,0.636792339227,balanced,entropy,3,0.030999999999999996,150,"{'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",61,0.627400460609,0.652757047197,0.621656651349,0.645359059463,0.0420309978294,0.0007987620648,0.0127031950918
0.0302428603172,0.0012714266777,0.620722984481,balanced,entropy,3,0.040999999999999995,5,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",495,0.613343447893,0.645723101125,0.626010904378,0.597800455701,0.000319193212981,0.000297177180787,0.0175542502637
0.0578798055649,0.00175470113754,0.631599487252,balanced,entropy,3,0.040999999999999995,10,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",189,0.636140362833,0.641424114255,0.620276389099,0.628531183674,0.00141148960274,9.15698652271e-05,0.00797961349463
0.0884820818901,0.00250446796417,0.634512134035,balanced,entropy,3,0.040999999999999995,15,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",119,0.63195803644,0.642208967578,0.62902238565,0.634855600391,0.00263808012956,0.000303297507231,0.00489949847714
0.169312238693,0.00409126281738,0.631376642349,balanced,entropy,3,0.040999999999999995,30,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",202,0.63187082848,0.655684122093,0.61017614411,0.627740822863,0.00206713824203,1.40434412356e-05,0.0162288769552
0.27550047636,0.00642728805542,0.634902216569,balanced,entropy,3,0.040999999999999995,50,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",105,0.628052002707,0.650873934799,0.617919078683,0.642760738731,0.00195729153038,0.000118865949199,0.0127672695717
0.553832232952,0.0123357772827,0.634044466473,balanced,entropy,3,0.040999999999999995,100,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",131,0.627569289518,0.658014673373,0.61992520264,0.630653604673,0.00315532358098,0.000261502742802,0.0143822996592
0.848842740059,0.0182527899742,0.635723239193,balanced,entropy,3,0.040999999999999995,150,"{'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",84,0.633903902852,0.667907500426,0.621380445877,0.619662004073,0.025354514924,0.000804381292637,0.0193823359592
0.0304977297783,0.00111681222916,0.626304010796,balanced,entropy,3,0.05099999999999999,5,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",357,0.630474811361,0.641424114255,0.621593912156,0.611691066092,0.00183737816197,2.61850334436e-05,0.0109727198655
0.0572217702866,0.00172770023346,0.630901963096,balanced,entropy,3,0.05099999999999999,10,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",214,0.632155789054,0.643977392309,0.616700255088,0.630753069247,0.00182686594914,4.46755003766e-05,0.00967088107929
0.0842712521553,0.00244665145874,0.637052786812,balanced,entropy,3,0.05099999999999999,15,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",58,0.634365923406,0.646899896319,0.62783034098,0.639108858621,0.00140692450323,0.000269886619613,0.0069537692746
0.166850984097,0.00446128845215,0.637066164823,balanced,entropy,3,0.05099999999999999,30,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",57,0.632926589705,0.64783004839,0.625433244733,0.642071372718,0.00244666693996,0.000607059375718,0.00856268877227
0.27878421545,0.00643837451935,0.636070202761,balanced,entropy,3,0.05099999999999999,50,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",75,0.624401959859,0.667668983321,0.615069801178,0.637128748476,0.00410502775935,0.000109759133304,0.0198550302969
0.546408832073,0.0130301713943,0.635544459746,balanced,entropy,3,0.05099999999999999,100,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",90,0.628869246827,0.669702057693,0.604743083004,0.638834948485,0.00369661102756,0.00167134092533,0.0232934681846
0.830426514149,0.017752289772,0.634523482501,balanced,entropy,3,0.05099999999999999,150,"{'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",118,0.629837754108,0.662531723791,0.60622357494,0.639475347323,0.0140458075224,0.000188874357186,0.020194567014
0.0295767784119,0.00127893686295,0.627490683799,balanced,entropy,3,0.060999999999999992,5,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",319,0.631277570637,0.645365325467,0.621593912156,0.611691066092,0.00158437182594,0.000295648381207,0.0124306587457
0.0783439278603,0.00188207626343,0.631865145749,balanced,entropy,3,0.060999999999999992,10,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",179,0.632036530502,0.634039179597,0.626261861151,0.63511956407,0.0155522786458,0.000163479448963,0.00341695792724
0.0855426192284,0.00238800048828,0.63262487468,balanced,entropy,3,0.060999999999999992,15,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",168,0.61964658543,0.653807796767,0.619260320215,0.637791335564,0.00155527510928,0.000114220292292,0.0143412581055
0.166025280952,0.0044424533844,0.627932196268,balanced,entropy,3,0.060999999999999992,30,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",309,0.619201555829,0.652303929336,0.607202153332,0.633011680201,0.00127814541967,0.000666185390724,0.0167750361602
0.276295483112,0.00683176517487,0.636659230294,balanced,entropy,3,0.060999999999999992,50,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",66,0.629535273769,0.669984852363,0.619197581022,0.627893080173,0.0022717927923,0.000608598355964,0.0196416482185
0.549554467201,0.012624502182,0.63195117382,balanced,entropy,3,0.060999999999999992,100,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",177,0.638496173334,0.642850646,0.61959926488,0.626825748777,0.00498127869847,0.000902434399859,0.00922504087295
0.820105433464,0.0178127884865,0.62816334725,balanced,entropy,3,0.060999999999999992,150,"{'ADA__learning_rate': 0.060999999999999992, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",298,0.637646878622,0.639694288111,0.619373556807,0.615896887371,0.00667821444488,0.00014439304854,0.0106135765142
0.0298942923546,0.00110697746277,0.625013019941,balanced,entropy,3,0.070999999999999994,5,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",391,0.627839765248,0.645365325467,0.621719390542,0.605091974127,0.00118725385052,8.06228562303e-06,0.0144017345476
0.0581322312355,0.00175881385803,0.627804975424,balanced,entropy,3,0.070999999999999994,10,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",314,0.615464259037,0.64444874754,0.622346782474,0.628971123139,0.00207958126351,9.20128930746e-05,0.0107329342323
0.0851234197617,0.00231033563614,0.627687745278,balanced,entropy,3,0.070999999999999994,15,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",315,0.618448320926,0.65556486354,0.611531157661,0.625193764642,0.00184360971852,1.01662182561e-05,0.0168069445997
0.166837215424,0.00435471534729,0.633726098416,balanced,entropy,3,0.070999999999999994,30,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",142,0.615083284637,0.669030783943,0.617466897424,0.633326141279,0.00148745701042,0.000386570673974,0.0215594895211
0.298844993114,0.00862324237823,0.635340975394,balanced,entropy,3,0.070999999999999994,50,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",100,0.624957488131,0.656702829295,0.627016261693,0.632686507554,0.00947880910655,0.00118796791819,0.0126565680007
0.544520497322,0.0128135681152,0.640359471284,balanced,entropy,3,0.070999999999999994,100,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",20,0.630847071863,0.646689635596,0.643577878467,0.640340689121,0.00141209562569,0.00144159863351,0.00593870946249
0.846994280815,0.0206742286682,0.634799271115,balanced,entropy,3,0.070999999999999994,150,"{'ADA__learning_rate': 0.070999999999999994, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",109,0.634942144312,0.637422696634,0.633464626572,0.633363631773,0.0236548551505,0.00318771247148,0.00163886824505
0.034320294857,0.00134599208832,0.62972318412,balanced,entropy,3,0.080999999999999989,5,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",249,0.627839765248,0.645365325467,0.622346782474,0.623324595753,0.00406834760963,0.000359822789551,0.00926780714366
0.0629498362541,0.00201278924942,0.634406659357,balanced,entropy,3,0.080999999999999989,10,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",122,0.625745325718,0.645902658427,0.632812751052,0.633173883969,0.0014569890104,0.000516904301342,0.00726990963839
0.096266746521,0.00250405073166,0.627891397309,balanced,entropy,3,0.080999999999999989,15,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",311,0.621342001984,0.644033120173,0.622586262565,0.623600036113,0.00502631048147,0.000291427162769,0.00935581047853
0.181422054768,0.0042787194252,0.634813066134,balanced,entropy,3,0.080999999999999989,30,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",108,0.62639426974,0.663001970929,0.626401876667,0.623438597458,0.00173000563628,0.000435837619821,0.0163233331554
0.303908288479,0.00718426704407,0.641591832232,balanced,entropy,3,0.080999999999999989,50,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",10,0.62975930603,0.675210667024,0.629563319913,0.631820400643,0.00252217877689,0.00146225997123,0.0194343792136
0.616733431816,0.0124070048332,0.641276830797,balanced,entropy,3,0.080999999999999989,100,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",12,0.639077981252,0.664244512998,0.634016272404,0.627743118199,0.0227020505893,0.000483415566541,0.0138579679233
0.890193164349,0.020581305027,0.640179862467,balanced,entropy,3,0.080999999999999989,150,"{'ADA__learning_rate': 0.080999999999999989, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",22,0.652445239471,0.652675279138,0.630979542432,0.624568668047,0.00956865812364,0.00374131918192,0.0125986501194
0.0326384902,0.00111097097397,0.630334159786,balanced,entropy,3,0.090999999999999984,5,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",234,0.625562494792,0.645365325467,0.622058335208,0.628342966095,0.00115961500929,7.60771046645e-06,0.00896103696691
0.0611565113068,0.00193518400192,0.635387217557,balanced,entropy,3,0.090999999999999984,10,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",98,0.622770023711,0.653569279662,0.6311669949,0.634052232674,0.000562355163744,0.000309939309917,0.0112886971003
0.0882114171982,0.00230824947357,0.632884039391,balanced,entropy,3,0.090999999999999984,15,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",159,0.625248127684,0.649848440525,0.618268734918,0.638168535836,0.00139152735106,6.80328992528e-06,0.0121200389971
0.184213757515,0.0044105052948,0.633352520713,balanced,entropy,3,0.090999999999999984,30,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",157,0.629593604008,0.661364162708,0.615823436608,0.626600805816,0.00270261230179,0.000566323801759,0.0169673690223
0.321348011494,0.00656527280807,0.639153187069,balanced,entropy,3,0.090999999999999984,50,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",31,0.629369525763,0.666151541746,0.615722441809,0.645359059463,0.00816792797946,0.000291241218998,0.0187879880297
0.618351757526,0.0122624635696,0.6387468095,balanced,entropy,3,0.090999999999999984,100,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",34,0.641093489876,0.656206541962,0.610590069763,0.647066789697,0.0188001739637,0.00047336955168,0.0171143376163
0.823159277439,0.018013715744,0.634114072932,balanced,entropy,3,0.090999999999999984,150,"{'ADA__learning_rate': 0.090999999999999984, 'ADA__n_estimators': 150, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",129,0.638577702316,0.650452628453,0.605782870364,0.641608479891,0.00194367673595,0.000572941945753,0.0169184774704
0.0300880074501,0.00114548206329,0.633636175994,balanced,entropy,3,0.10099999999999998,5,"{'ADA__learning_rate': 0.10099999999999998, 'ADA__n_estimators': 5, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",147,0.634680336497,0.645365325467,0.628018558559,0.626461555412,0.00165686991312,4.30840580001e-05,0.00744412075396
0.0573287606239,0.00170534849167,0.630238105067,balanced,entropy,3,0.10099999999999998,10,"{'ADA__learning_rate': 0.10099999999999998, 'ADA__n_estimators': 10, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",236,0.632350460765,0.649534942433,0.618684190794,0.620350604974,0.00186039287104,8.14012670806e-06,0.0123286581745
0.0850514173508,0.00232154130936,0.634695692694,balanced,entropy,3,0.10099999999999998,15,"{'ADA__learning_rate': 0.10099999999999998, 'ADA__n_estimators': 15, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",113,0.636806389775,0.656242924362,0.616639046119,0.629059111032,0.00166934118571,4.22231074635e-05,0.0143731606849
0.165796458721,0.0040277838707,0.639548345937,balanced,entropy,3,0.10099999999999998,30,"{'ADA__learning_rate': 0.10099999999999998, 'ADA__n_estimators': 30, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",27,0.636608683145,0.67201003157,0.619800489366,0.629737765475,0.00122593092719,6.66565167727e-05,0.0196755192722
0.27557849884,0.00626254081726,0.643002246653,balanced,entropy,3,0.10099999999999998,50,"{'ADA__learning_rate': 0.10099999999999998, 'ADA__n_estimators': 50, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",5,0.616548989951,0.673453600251,0.641257293431,0.640779863473,0.00338950809485,4.62212402956e-05,0.0202271453297
0.5468942523,0.011928498745,0.636258946124,balanced,entropy,3,0.10099999999999998,100,"{'ADA__learning_rate': 0.10099999999999998, 'ADA__n_estimators': 100, 'ADA__base_estimator__max_depth': 3, 'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy'}",72,0.619344059108,0.663752796551,0.625296289665,0.636651318518,0.00285406283006,6.37764964131e-05,0.0170512721568
