mean_fit_time,mean_score_time,mean_test_score,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.0267184376717,0.268877983093,0.951455599644,20,chebyshev,3,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 3}",349,0.942911420623,0.954039657435,0.951782015908,0.957134278447,0.00113279069294,0.00265067605554,0.00529602237017
0.0265422463417,0.269873261452,0.943363821163,20,chebyshev,4,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 4}",395,0.935521719716,0.939400580787,0.957144572332,0.941421340283,0.00203353957126,0.00251709755466,0.00823015057238
0.0275010466576,0.290355443954,0.949140600924,20,chebyshev,4,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 4}",357,0.937755883752,0.947799710809,0.957045866476,0.954020250574,0.0013638366054,0.0299096908484,0.00738304874642
0.0290780067444,0.274978995323,0.939446857011,20,chebyshev,5,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 5}",417,0.931408768264,0.936296825154,0.949697763822,0.940423081104,0.00455369077621,0.00539107784261,0.00672132383626
0.0261313915253,0.271841049194,0.94389346035,20,chebyshev,5,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 5}",387,0.936638586182,0.942536086322,0.949730665774,0.946706201922,0.000240076558698,0.000795587455075,0.00491401321508
0.0274947285652,0.272094488144,0.937360876273,20,chebyshev,6,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 6}",426,0.93037828567,0.933170454239,0.95184712714,0.934074389678,0.00108158136266,0.00496644933043,0.00846970043314
0.0274514555931,0.276461541653,0.94339571761,20,chebyshev,6,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 6}",391,0.93354512414,0.942590232642,0.953930686554,0.943559272097,0.000707232424259,0.0072715656307,0.00722734875498
0.0286979675293,0.291429042816,0.935548235581,20,chebyshev,7,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 7}",436,0.923148818575,0.937402917595,0.947603006199,0.93408512851,0.0039754069629,0.00948093804633,0.00873279849009
0.0274050831795,0.279162704945,0.940244699429,20,chebyshev,7,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 7}",411,0.928368342901,0.942578808353,0.950772099145,0.939304878917,0.00162150698536,0.00636651033187,0.0080404735712
0.0293425321579,0.299100518227,0.934219849763,20,chebyshev,8,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 8}",453,0.925114435102,0.934287970969,0.945574052481,0.931936224568,0.00464493659285,0.0141918136616,0.00736905420311
0.0329901576042,0.42061907053,0.937384379355,20,chebyshev,8,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 8}",424,0.927251250355,0.938466061925,0.947690513848,0.936168454628,0.00906777134184,0.0905823606043,0.00727679676197
0.0499455928802,0.441175997257,0.930603192098,20,chebyshev,9,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 9}",473,0.923169843782,0.929002183362,0.940376005818,0.929896065427,0.0109242343848,0.0342252702945,0.00620358744159
0.0354986190796,0.34681725502,0.934255417542,20,chebyshev,9,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 9}",451,0.924190251946,0.935285996852,0.943512196811,0.934073923086,0.00659804871367,0.0184729722321,0.0068623609259
0.0263375639915,0.299574494362,0.929817703894,20,chebyshev,10,uniform,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 10}",477,0.918938058963,0.926951292604,0.943533900555,0.929896298723,0.000636481034329,0.019711758393,0.00887384099501
0.0282100439072,0.288321256638,0.935302628575,20,chebyshev,10,distance,"{'KNN__leaf_size': 20, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 10}",439,0.926230623032,0.934266033929,0.944586532134,0.936168221332,0.00213897939124,0.00569052679826,0.00652928559387
